t,x,y,z
0.020001,784.748047,1930.140015,390.527985
0.03,782.850952,1891.410034,374.951019
0.039988,786.455994,1838.469971,361.513
0.049932,784.083008,1787.300049,345.981995
0.079006,786.234009,1571.140015,315.707001
0.088979,789.374023,1528.339966,290.161987
0.098935,787.473022,1498.47998,264.996002
0.108996,788.289001,1444.26001,242.156006
0.119017,788.593994,1376.940063,228.650009
0.128965,786.169006,1337.630005,202.227997
0.139037,788.730957,1236.430054,202.871002
0.148953,786.294983,1200.22998,172.983002
0.15894,786.5,1142.01001,150.106995
0.169003,787.484985,1108,116.585999
0.179,785.734985,1040.609985,102.971001
0.189006,786.630981,1008.659973,65.8797
0.199022,784.140015,976.863037,28.9874
0.217927,783.367981,874.764954,66.453896
0.227944,781.289001,813.780029,102.777
0.237949,783.455017,784.937012,117.324005
0.247944,782.75,765.694031,127.615005
0.257946,784.946045,700.432007,161.693008
0.268003,783.499023,664.762024,177.294006
0.277963,782.39801,638.388977,188.845001
0.287961,780.31897,586.343018,215.104004
0.298019,778.906982,553.664978,225.944
0.307949,778.120972,537.299988,229.758987
0.317998,777.973999,498.378021,243.399994
0.328013,775.925964,451.638,260.683014
0.338007,774.64801,422.087006,268.751007
0.348035,775.834961,385.832001,278.311005
0.377073,773.666016,254.496994,311.901001
0.386956,772.265991,228.791992,311.161987
0.397019,772.619995,183.711014,321.191986
0.406978,770.674011,146.639999,324.688995
0.416994,770.117004,110.761002,327.912018
0.427028,768.411987,81.312698,325.428986
0.436963,768.533997,35.130001,332.830017
0.446966,766.564026,1.25144,331.740997
0.457033,764.572998,-31.923599,327.753998
0.467043,765.07196,-63.927502,322.074005
0.476968,764.325012,-95.440498,315.078003
0.487031,764.303955,-136.617004,313.596008
,,,
0,804.835022,2613.909912,441.921997
0.009959,801.858032,2540.990234,444.84201
0.019939,799.140991,2467.030029,445.653992
0.030003,794.864014,2416.72998,435.802002
0.04002,788.033997,2347.280029,433.046021
0.04994,785.090027,2261.640137,432.335999
0.059961,782.715027,2197.920166,424.792999
0.078936,769.059021,2128.149902,394.652985
0.088933,766.192017,2033.129883,396.497009
0.099009,761.062012,1943.339966,393.492004
0.118946,753.278992,1853.380005,357.299011
0.129009,746.967041,1785.640015,348.449005
0.159003,734.846008,1641.75,287.761017
0.16902,732.30896,1568.060059,275.406982
0.179016,726.549011,1524.180054,252.382996
0.199016,718.463013,1412.879883,214.029999
0.237959,701.901978,1173.380005,131.656006
0.257946,691.932007,1068.630005,77.488197
0.267945,688.10199,1025.069946,48.688
0.277983,684.129028,993.062988,9.600801
0.287961,683.799988,916.927979,51.183998
0.297947,680.505981,873.21698,80.052597
0.307951,672.392029,862.285034,86.691002
0.318021,672.356018,811.557007,114.568001
0.328036,669.297974,762.669006,141.384003
0.338017,666.037048,734.111023,153.845001
0.366954,655.101013,633.368042,197.826004
0.376963,655.171997,564.469971,229.634995
0.386969,647.698975,547.379944,233.677994
0.396982,644.89801,498.371979,253.414001
0.407022,643.354004,458.712006,265.867004
0.41695,639.006042,420.136993,276.289001
0.426974,633.231995,405.619995,274.457001
0.437005,633.454041,346.67099,295.872986
0.44696,627.690979,317.858002,297.643005
0.456979,624.940002,276.201996,305.386993
0.467034,623.512024,235.910995,311.235992
0.476958,617.870972,209.059006,309.680023
0.486955,618.046997,157.673004,321.316986
0.496958,612.13501,144.90799,309.044006
0.515957,605.73999,64.6409,317.417999
0.525952,601.522034,34.856499,311.123016
0.535962,597.367981,5.50063,304.945007
0.546027,595.963013,-34.582203,304.628998
0.555958,592.316956,-79.263901,305.694
0.565962,589.526001,-112.113998,299.694
,,,
0,829.092041,2761.01001,386.535004
0.009956,819.828003,2638.149902,395.475006
0.019995,809.108032,2607.559814,377.955994
0.03002,799.98999,2557.159912,362.886017
0.038908,789.96698,2465.630127,360.539001
0.048992,780.470032,2376.409912,358.494019
0.059012,773.033997,2293.27002,351
0.078952,753.005981,2151.370117,330.035004
0.088959,744.307983,2075.210205,320.944
0.09896,734.152039,2038.209961,292.950012
0.108952,729.195984,1932.559937,291.653015
0.119016,718.840027,1863.360107,276.718994
0.12897,709.140991,1830.640015,247.203003
0.138948,697.383972,1780.75,225.602997
0.158956,681.585999,1642.420044,188.466003
0.168966,672.085999,1597.72998,161.005005
0.227951,625.896973,1189.450073,29.0697
0.237949,619.289001,1130.849976,49.408997
0.26804,595.767029,1002.220032,108.909004
0.277963,586.538025,957.112,127.775993
0.287957,581.417969,894.163025,153.918991
0.298047,571.605042,883.885986,150.77301
0.308036,568.786011,802.730957,184.848999
0.318051,559.86499,774.151978,189.548004
0.328044,551.393982,735.413025,200.563004
0.338042,546.705994,680.029968,216.987
0.356971,532.187988,599.888,233.932007
0.376975,517.307983,506.564972,252.465012
0.387046,515.700989,434.751984,272.480988
0.39704,506.088959,410.878998,268.373016
0.406974,499.261993,365.059998,274.320984
0.416946,494.257996,312.992004,282.003998
0.427033,485.104004,283.936005,274.671997
0.437044,484.291992,214.439011,289.907013
0.446982,473.598999,192.968994,278.304016
0.457061,466.891998,151.927002,274.960022
0.467019,460.341003,112.508995,271.195007
0.476994,451.963013,79.952499,261.373016
0.487038,446.584991,28.993099,263.165009
0.505971,435.21698,-62.243397,255.641998
0.526031,419.658997,-134.188004,231.352005
,,,
0,860.526001,2888.139893,373.230011
0.209006,808.078979,2663.22998,424.659027
0.219011,797.278015,2628.51001,418.924988
0.22908,782.346008,2508.929932,433.874023
0.239083,774.299011,2477.02002,422.026001
0.249045,763.258972,2405.72998,419.462006
0.259002,752.503967,2336.149902,417.006989
0.268997,741.872009,2269.380127,412.079987
0.279022,731.526978,2205.02002,404.834015
0.288003,720.655029,2088.180176,413.462006
0.298069,707.113037,2062.870117,395.444977
0.308088,697.518982,2022.630005,377.078003
0.318014,685.812012,1948.580078,370.317017
0.328016,672.580994,1926.180054,345.917999
0.338025,663.153992,1840.630005,339.363983
0.34809,650.017029,1788.619995,322.106018
0.358025,641.48999,1691.589966,322.946991
0.368063,632.989014,1613.219971,317.247009
0.378019,620.489014,1567.160034,294.315979
0.388021,608.179993,1521.649902,271.796997
0.3981,602.013977,1437.349976,262.631012
0.408098,587.617004,1421.51001,225.488007
0.418086,578.489014,1326.660034,222.146011
0.426999,570.379028,1275.290039,196.64299
0.437029,559.337036,1211.380005,178.625
0.447093,545.445007,1185.349976,141.173996
0.457101,536.502991,1112.689941,124.486
0.467092,522.612,1087.669922,85.577599
0.477049,518.474976,995.697021,79.238197
0.487015,503.488007,961.515015,41.558502
0.49709,497.212006,885.214966,25.4592
0.507061,488.069,841.466003,47.355801
0.517021,476.783997,817.468018,64.0336
0.527024,471.208984,754.781006,99.982796
0.537035,466.127014,705.249023,120.666
0.54707,454.460999,673.847961,138.559006
0.557104,444.842987,653.518982,144.253006
0.56703,440.524017,587.52301,177.839996
0.586098,425.550995,506.292999,209.625
0.596041,416.70401,470.198975,224.5
0.606028,412.741974,412.326019,247.583008
0.616104,401.881989,386.334991,252.979996
0.626087,393.225983,352.651001,262.147003
0.636098,384.497986,320.475006,267.403992
0.646049,377.438019,273.970978,279.610016
0.656103,375.21402,222.712997,294.313995
0.666112,364.221008,191.985001,296.515991
0.676097,361.665009,136.360001,312.406006
0.686055,350.070007,113.292,308.454987
0.696114,341.708984,84.767105,305.822998
0.706048,334.951019,44.154499,307.971008
0.716018,326.388,10.1068,307.251984
0.73502,312.191986,-74.240105,314.007996
0.755035,298.088989,-143.455002,303.032013
,,,
0,819.338013,2877.160156,223.067001
0.010054,822.81604,2830.389893,234.634003
0.02003,828.650024,2714.47998,265.865997
0.029979,836.579041,2606.199951,290.174011
0.059,859.807007,2446.660156,313.109009
0.068993,865.127014,2369.73999,327.686981
0.07904,870.459961,2296.789795,336.802979
0.089066,877.542969,2263.890137,333.665985
0.098984,881.582947,2176.080078,347.087006
0.109003,889.191956,2163.469971,336.791992
0.118994,895.20697,2079.849854,347.518005
0.129011,899.846985,2016.680054,350.97699
0.138987,905.353027,1974.01001,342.696014
0.148986,911.825989,1881.23999,355.009003
0.15901,920.138,1825.350098,351.251007
0.168992,924.271973,1769.97998,349.859009
0.197974,941.949036,1588.380005,336.365021
0.20798,947.396973,1513.47998,334.686005
0.218065,956.812988,1469.069946,318.365997
0.228019,964.01001,1425.330078,302.302002
0.237992,969.067993,1356.179932,298.988007
0.247988,974.041992,1290.169922,291.531006
0.257981,978.94696,1227.040039,280.085999
0.267979,985.884033,1188.719971,260.805023
0.277985,987.294983,1094.140015,264.17099
0.288,994.072021,1058.940063,241.362
0.297995,998.544006,1002.450012,225.279007
0.307987,1004.639954,979.897034,192.966003
0.318001,1009.240051,927.151978,172.975998
0.32802,1013.769958,875.410034,153.435013
0.337997,1019.629944,795.031006,145.349991
0.347025,1023.589966,756.588013,118.251999
0.357091,1032.660034,708.822998,92.4804
0.36701,1036.569946,671.872009,60.423603
0.376994,1040.930054,626.416992,34.829201
0.387075,1045.290039,571.375,25.747801
0.397022,1046.939941,537.141052,46.5452
0.406997,1049.339966,487.259003,76.847595
0.416998,1050.150024,438.998993,107.853004
0.427,1051.780029,408.161987,123.193001
0.437005,1053.869995,370.829987,140.065994
0.447002,1056.839966,341.259003,151.515015
0.457066,1058.509888,312.89801,163.987991
0.467091,1060.930054,271.174988,181.563004
0.477004,1063.089966,230.212006,198.886002
0.486041,1064.099976,191.097,213.714005
0.495994,1065.97998,159.056,223.582001
0.506007,1068.529907,115.277,238.015991
0.516019,1070.72998,78.962898,248.852997
0.526081,1072.47998,55.810501,250.018005
0.536034,1072.75,9.74649,264.740997
0.545991,1074.810059,-18.077999,265.780975
0.556014,1078.119995,-45.524899,265.401978
0.566012,1080.569946,-83.403702,272.343994
0.576077,1082.780029,-109.392006,268.748993
,,,
0,706.884033,2639.600098,258.937012
0.010052,703.390991,2535.140137,280.360016
0.020004,698.099976,2497.809814,280.093994
0.030043,692.684998,2420.75,290.165009
0.040007,687.508972,2365.199951,294.972992
0.050057,686.79303,2312.360107,296.914001
0.060032,681.514954,2222.76001,308.813995
0.070019,680.718018,2174.540039,305.523987
0.080011,671.379028,2126.110107,302.630981
0.090014,664.506958,2078.589844,301.983002
0.09902,659.618958,2016.349976,301.230011
0.109018,660.773987,1923.439941,307.413025
0.119011,653.789978,1915.900024,285.427979
0.129036,649.082031,1842.150024,287.235992
0.139042,646.539978,1771.710083,286.5
0.149034,639.812988,1733.589966,274.497009
0.159099,635.145996,1681.910034,264.903015
0.169023,630.669006,1602.589966,264.548004
0.17909,625.520996,1598.539917,232.453003
0.18902,623.205017,1494.75,239.533005
0.199006,618.484985,1463.179932,219.354996
0.209023,613.901001,1405.290039,206.645996
0.219046,609.317017,1362.25,189.347
0.229115,604.801025,1308.560059,172.389999
0.239087,599.994019,1268.150024,149.263992
0.249046,595.867981,1204.380005,137.555008
0.257986,589.788025,1153.709961,119.692001
0.267993,587.144958,1093.400024,104.529999
0.278006,580.234985,1069.049927,69.399002
0.288019,577.640991,1011.75,50.5448
0.29804,570.977966,987.702026,17.8876
0.308021,568.697998,914.809998,36.792999
0.318002,563.510986,871.567017,59.987
0.328004,561.03302,849.596985,73.643898
0.33801,556.049988,807.973022,95.945297
0.34802,553.788025,777.96698,109.320999
0.358103,550.802002,729.343994,132.758011
0.368102,549.049011,691.048035,151.623993
0.378021,544.200989,654.13501,166.218002
0.388024,542.338013,618.152039,180.494995
0.398011,536.554993,600.271973,181.528
0.408018,535.991028,539.88501,208.572998
0.417054,530.762024,514.575989,213.134003
0.427023,528.853027,482.275024,220.906998
0.437039,522.705017,449.295013,229.214996
0.447031,518.113953,417.569,237.022003
0.457018,516.892029,371.845978,248.136993
0.487091,504.72998,292.024994,244.774002
0.497025,505.201996,243.011002,255.374008
0.507022,503.912994,202.37001,260.688019
0.517031,498.891998,174.963989,255.304016
0.52702,495.054016,135.673004,259.050995
0.537024,490.087006,109.586998,251.982986
0.556037,481.799988,52.257401,238.252991
0.57605,476.615997,-26.1026,235.438004
0.586035,474.505005,-54.885303,226.751007
0.596038,469.608978,-84.788803,214.699997
0.60606,469.487,-123.781006,211.096008
,,,
0,706.380005,2910.140137,245.736008
0.009992,703.536987,2862.410156,257.257996
0.019926,695.929993,2844.219971,251.331009
0.029919,690.573975,2801.280029,254.112
0.039924,689.674988,2666.919922,284.554016
0.068917,680.609985,2446.439941,314.77298
0.079024,673.247986,2370.389893,324.412994
0.08894,670.404968,2279.360107,335.798004
0.10894,660.552002,2180.160156,331.497009
0.118934,653.575012,2132.149902,328.233002
0.128927,648.527954,2087.709961,317.553986
0.138999,646.099976,1973.660034,332.985992
0.148929,639.311035,1931.959961,322.552002
0.15893,632.623962,1874.219971,317.049011
0.168931,627.781982,1835.219971,302.305023
0.178912,623.905029,1732.599976,315.195007
0.188998,617.34198,1696.969971,298.330994
0.198933,608.96405,1646.160034,286.536011
0.208932,604.960022,1568.580078,283.644989
0.227963,598.651001,1422.97998,269.414978
0.237955,588.639954,1391.929932,247.636002
0.247932,584.737,1323.449951,239.123993
0.257984,578.744995,1269.97998,222.279999
0.267953,570.645996,1230.530029,197.110001
0.277954,566.869019,1167.160034,185.376999
0.287942,559.89801,1094.599976,174.270996
0.307959,548.366028,990.266968,131.380005
0.318016,540.629028,944.841003,104.571999
0.366942,510.249969,700.072998,50.967102
0.37696,508.932007,633.467957,86.306801
0.386954,500.173981,623.745972,89.034698
0.39695,491.763,585.213989,110.983002
0.406987,489.210999,549.254028,128.073013
0.41696,482.238007,513.263,143.475998
0.426982,475.454987,478.940002,157.994995
0.436949,468.53598,444.809998,169.184006
0.446951,461.936005,411.43399,181.766006
0.466995,454.473999,309.34201,222.60199
0.476953,442.093994,299.556,217.667999
0.486953,439.644012,255.122009,232.843002
0.525958,412.015991,132.597992,246.263
0.566021,390.264984,-18.758801,263.401978
0.575945,383.507019,-50.457199,262.311981
0.605961,362.708008,-142.952988,246.326996
,,,
0,758.281982,2965.790039,219.278
0.009933,758.97998,2867.929932,245.741989
0.029997,760.942993,2734.909912,268.019989
0.039939,761.852966,2669.320068,281.627014
0.049923,764.927002,2610.219971,283.826996
0.06001,763.768005,2573.440186,280.681
0.06993,766.424988,2492.290039,296.208008
0.098914,765.710022,2310.329834,306.985992
0.108951,765.395996,2222.5,315.946991
0.118927,763.075989,2137.669922,324.598022
0.128925,766.857971,2057.530029,328.018982
0.13893,763.243958,2013.309937,322.189972
0.148949,765.708984,1969.969971,316.434998
0.158936,763.171997,1897.22998,312.707977
0.168936,762.63501,1823.719971,312.207001
0.17894,764.705994,1772.779907,303.330017
0.188938,761.116028,1736.099976,288.675995
0.198939,762.119019,1656.23999,287.553986
0.208945,760.161987,1607.719971,275.442993
0.218932,757.96698,1561.469971,258.97699
0.247945,758.108032,1389.910034,220.016998
0.257936,757.381042,1336.599976,202.444
0.267932,754.932007,1283.72998,187.436005
0.277939,754.015015,1221.209961,172.774002
0.287938,751.155029,1160.699951,156.338013
0.297937,750.415039,1112.97998,135.82399
0.308009,746.721985,1090.25,97.997002
0.317928,748.000977,989.236023,102.867996
0.327949,748.817993,945.937988,77.119095
0.337943,745.708008,882.125977,61.142097
0.347954,741.814941,852.113037,24.996201
0.357937,740.48999,803.64502,43.437
0.367944,736.414001,764.255005,65.259598
0.386957,733.051025,689.015991,103.432999
0.397027,729.106018,652.909973,119.942001
0.406939,725.131958,617.547974,134.373993
0.416941,724.048035,566.140015,159.679001
0.426938,718.855957,541.329041,165.837006
0.436981,716.284973,492.856995,184.688004
0.446974,712.783997,469.473999,190.343002
0.45696,710.351013,422.665009,210.350006
0.46696,706.437988,378.039001,222.763
0.476942,702.905029,356.487,222.968002
0.486949,701.836975,306.511993,239.984009
0.49695,699.289978,258.381989,251.554993
0.506952,695.570984,225.125,253.169006
0.51695,692.094055,199.108002,253.098007
0.526941,688.458984,160.227005,259.576996
0.535961,684.988953,135.677994,254.514999
0.545961,682.583984,92.304001,260.800018
0.555962,679.055969,56.330902,262.15802
0.565953,675.473999,15.1831,265.071014
0.576035,671.988037,-19.1159,263.343994
0.585952,668.447998,-41.713497,252.819
0.595939,664.981018,-85.900597,255.684998
0.605963,661.307007,-108.052002,241.148987
,,,
0,696.745972,2214.149902,377.552002
0.009998,691.631042,2163.360107,378.994995
0.020029,686.513,2097.850098,382.129028
0.030019,679.665039,2086.659912,369.35498
0.040012,674.777954,2022.900146,372.624023
0.049019,669.862,1978.72998,366.701019
0.068998,660.315979,1861.060059,363.75
0.079011,655.429016,1837.640015,346.654999
0.088989,654.791016,1736.789917,355.947998
0.108982,641.737,1632.640015,342.393982
0.118983,636.937988,1612.280029,321.647003
0.128993,632.549011,1535.310059,320.502014
0.138975,627.986023,1502.689941,302.197021
0.149001,623.286011,1457.569946,286.222992
0.169045,616.387024,1331.310059,268.009003
0.17897,607.947998,1314.599976,240.095001
0.188988,607.716003,1225.029907,240.061996
0.197955,597.677979,1197.460083,212.993988
0.208094,595.106995,1147.219971,196.600998
0.218004,591.166992,1075.140015,187.436996
0.227991,584.593994,1050.070068,156.972
0.248056,577.934998,938.054993,120.555
0.257996,568.377991,903.209961,93.7006
0.268009,563.577026,870.774963,62.297001
0.287999,557.921021,754.830994,37.948799
0.298002,552.667969,732.666016,55.9067
0.308002,545.164001,731.998962,59.784302
0.317987,546.934998,654.961975,108.479004
0.327977,540.088989,643.205994,121.175995
0.337982,536.238037,624.523987,129.792999
0.356988,527.737,551.22699,172.368011
0.377094,522.789001,473.656006,214.792999
0.387065,517.005981,465.541016,211.730011
0.397018,513.396973,424.425995,232.291
0.417008,503.450989,367.807007,255.111008
0.427015,498.212982,352.470001,254.033005
0.447083,493.64798,278.432983,278.771027
0.457015,485.406006,270.453979,272.968994
0.467025,487.011993,214.51799,291.481995
0.477006,480.688019,200.108002,288.963989
0.487033,478.125,166.483002,292.609985
0.50701,473.437988,101.597,302.468994
0.515993,467.358002,81.496704,297.244995
0.526013,464.661987,49.900402,296.388
0.53603,458.752991,30.843901,290.892975
0.546021,457.621002,-17.7819,299.343994
0.566018,447.237,-60.222397,284.359985
0.576038,441.904022,-78.551598,268.985992
0.586007,440.190002,-117.886002,269.542023
,,,
0,842.216003,2301.170166,328.466003
0.00996,841.416992,2288.360107,317.770996
0.019913,839.869995,2255.870117,314.569
0.029919,836.951965,2186.359863,323.526001
0.039909,834.072998,2120.590088,327.240997
0.049916,832.575012,2091.929932,319.110992
0.058901,829.802002,2028.549927,322.820007
0.06894,829.662964,1985.880005,314.570984
0.078946,829.661011,1892.590088,327.394012
0.088918,828.263977,1869.030029,312.354004
0.098932,827.669983,1766.72998,324.539001
0.108974,824.993042,1715.619995,314.090027
0.11892,822.414978,1664.160034,308.427002
0.128914,820.367004,1629.150024,294.048004
0.138927,816.748962,1552.440063,295.02002
0.148916,815.280945,1534.579956,269.912994
0.168977,811.115967,1418.580078,250.862
0.17893,809.966003,1362.5,241.721008
0.188972,806.273987,1333.869995,219.646011
0.198925,806.494019,1268.27002,213.07901
0.227927,801.72998,1131.790039,154.10701
0.237926,798.924011,1085,133.563995
0.247927,796.054016,1039.199951,111.374001
0.257924,792.964966,983.397034,95.948799
0.267948,790.48999,950.609985,65.7174
0.27793,790.627991,897.888,44.747101
0.28795,788.438049,864.264038,25.4361
0.29793,788.473999,823.616028,47.822598
0.308002,787.047974,783.542969,73.533699
0.327935,781.403015,715.040955,117.372993
0.337933,779.481995,660.434021,148.992004
0.347933,774.499023,651.213013,153.100998
0.366967,771.96698,581.987,187.524002
0.376991,771.020996,557.349976,196.772995
0.386944,768.240967,524.276001,211.565994
0.396974,765.844971,500.661011,218.701004
0.407077,765.443054,453.606018,238.143997
0.417012,761.826965,439.016022,236.360001
0.426942,758.96698,401.75,248.220001
0.43695,758.836975,365.031006,260.039001
0.446978,755.369995,351.583008,256.368988
0.457002,753.440002,302.258026,272.592987
0.466948,752.375,282.406006,269.021973
0.476998,748.490967,255.572998,272
0.486945,745.56897,215.968002,281.17099
0.496946,745.268982,183.636993,281.04599
0.506949,740.580994,171.774994,272.662018
0.525987,738.608032,98.1399,277.862
0.535958,737.179993,68.942398,274.073975
0.545955,733.229004,39.571899,272.226013
0.556023,731.930969,17.0345,262.594025
0.565944,729.35199,-5.36416,251.587982
0.575943,728.590027,-50.386101,256.011993
0.585979,724.936035,-66.426903,239.14801
0.59599,723.265991,-98.597496,231.361008
0.605971,718.265015,-120.399994,219.671997
,,,
0,721.953979,2406.359863,372.203003
0.010009,725.152039,2330.630127,385.791016
0.020013,724.299011,2297.530029,382.242004
0.030069,721.169006,2245.22998,385.85498
0.040032,722.18103,2193.559814,389.539001
0.050093,717.158997,2163.409912,383.455017
0.06006,718.271973,2135.109863,372.585999
0.069994,717.133972,2069.390137,378.262024
0.080034,716.063049,2041.009888,370.104004
0.090027,714.817017,1979.880005,370.731995
0.100049,713.669006,1954.76001,355.592987
0.110021,712.167969,1879.130005,360.940002
0.120038,710.734009,1823.869995,354.733002
0.130017,711.213989,1771.72998,343.863007
0.140038,711.645996,1702.530029,346.846008
0.149003,711.813965,1637.959961,340.740997
0.159003,710.450012,1588.790039,332.695007
0.169037,703.703003,1583.439941,305.585999
0.179074,702.393982,1565.189941,280.380005
0.189083,701.015015,1518.190063,268.629028
0.199006,702.786011,1446.459961,263.451996
0.209089,702.406982,1364.599976,258.61499
0.219013,701.002991,1348.75,230.115997
0.229013,699.177979,1283.099976,221.25
0.239019,700.763977,1219.679932,210.553009
0.249003,695.532959,1192.880005,183.25
0.259019,697.08197,1144.900024,162.285004
0.269035,695.062012,1096.5,142.266006
0.279018,693.325989,1072.819946,110.857002
0.289021,691.325012,1026.640015,89.047905
0.308014,687.116028,938.223022,37.973698
0.318018,684.223999,912.757996,22.217899
0.328027,681.242981,889.944946,43.9758
0.338039,681.415955,857.747009,67.877205
0.348052,678.244019,835.778015,85.204399
0.358104,675.132996,813.953003,102.372002
0.368015,672.177979,773.082031,131.402008
0.378034,672.278015,734.848022,153.525986
0.388025,669.167969,696.605042,175.59201
0.398025,666.248962,677.362,189.26799
0.408011,667.630981,632.479004,210.513
0.418026,664.617004,615.29303,217.882004
0.428036,661.742981,571.575012,241.929993
0.438039,661.696045,538.471985,256.181976
0.447016,658.738953,513.565002,266.932983
0.457019,655.833008,489.027008,277.527985
0.467028,651.340027,465.270996,282.837982
0.477021,652.669006,427.062012,296.119995
0.487078,649.791992,396.904999,305.962006
0.497023,645.200012,389.716003,299.430023
0.50713,642.400024,360.712006,307.279999
0.517098,642.130981,332.700989,310.052979
0.527033,639.085999,311.677002,309.89798
0.537032,636.039001,283.870026,311.360016
0.557118,634.037964,224.156006,313.517975
0.56712,631.075989,198.122986,313.149017
0.577107,627.829041,185.32901,303.720001
0.586015,627.676025,134.945007,312.184998
0.606073,621.346008,98.597801,294.665985
0.61604,619.606018,68.5383,291.274017
0.626042,616.565979,38.806099,286.520996
0.636029,614.583008,15.858101,275.563995
0.646039,614.088013,-18.502901,272.343018
0.656039,609.52301,-35.447399,257.22699
0.666032,608.61499,-57.633003,243.618988
0.676035,606.554993,-85.233894,231.69101
0.686022,601.769958,-102.050995,212.501999
,,,
0,839.171997,2546.669922,463.675995
0.010086,830.857971,2450.719971,479.375
0.019987,824.733032,2418.440186,474.832001
0.029998,822.768982,2309.030029,485.507019
0.040034,815.428955,2298.219971,469.634003
0.050008,809.51001,2193.949951,479.721008
0.059995,801.200989,2148.780029,470.048004
0.070079,797.163025,2104.190186,460.597015
0.080074,789.127014,2061.449951,448.809998
0.089993,782.820007,2000.859985,446.126984
0.099033,781.602966,1912.709961,442.247009
0.119,767.767029,1820.170044,417.259003
0.129004,762.554993,1799.460083,393.290009
0.139031,752.315002,1732.719971,386.33902
0.149081,751.435974,1655.159912,377.023987
0.159017,745.601013,1608.76001,357.544983
0.169001,739.594971,1548.52002,344.812988
0.179068,734.202026,1518.22998,319.542999
0.189004,728.520996,1475.26001,296.584991
0.199006,722.916016,1432.909912,273.954987
0.209019,716.915039,1365.399902,260.322998
0.219011,707.794006,1325.619995,234.110992
0.229088,705.38501,1249.109985,223.548996
0.238033,700.003967,1212.210083,195.658997
0.248008,694.343994,1163.390015,170.891006
0.258031,687.231995,1116.539917,145.958008
0.268013,683.269958,1048.329956,128.475998
0.278023,676.130005,1014.260071,96.087097
0.288002,670.640991,959.217041,73.121506
0.298083,665.198975,927.344971,36.885498
0.308005,657.772034,888.252014,37.094196
0.318013,655.125,845.251038,69.662697
0.328031,653.805969,803.843018,95.659096
0.338017,646.361023,781.554993,116.639
